CREATE VIEW
Q5 - fornecedores com maior total pago (57a Legislatura - Cota Parlamentar)
=============================================================================

Resumo executivo - totais por ano e concentracao no top 10
 ano_dados | fornecedores | lancamentos |  total_pago  | pct_top_10 
-----------+--------------+-------------+--------------+------------
      2023 |        21868 |      213240 | 245280034.40 |      26.57
      2024 |        22288 |      220401 | 263302700.07 |      23.76
      2025 |        21953 |      200157 | 249254389.30 |      18.63
      2026 |        12813 |       51963 |  70012026.95 |       6.25
(4 rows)


Tabela principal - top 30 fornecedores por ano (maior total pago)
 ano_dados | posicao |                         fornecedor                          | cnpj_cpf | qtd_lancamentos | total_pago  | pct_total 
 GLOBAL    |      97 | QUALIGRAFF IMPRESSOS E SERVIÇOS GRÁFICOS LTDA                                                                                                  |          |              26 |   704240.00 |      0.09
 GLOBAL    |      98 | AGUAS CLARAS MIDIA COMUNICACAO E EVENTOS LTDA - ME                                                                                             |          |              55 |   703689.14 |      0.09
 GLOBAL    |      99 | MB Prodruções                                                                                                                                  |          |              39 |   701419.40 |      0.08
 GLOBAL    |     100 | STEVAM GREGORY ROCHA POLLON                                                                                                                    |          |              29 |   700675.00 |      0.08
 GLOBAL    |     101 | Francisco C. T. Araújo - ME                                                                                                                    |          |              51 |   699660.00 |      0.08
 GLOBAL    |     102 | AUTO POSTO 303 NORTE LTDA                                                                                                                      |          |            3294 |   688020.60 |      0.08
 GLOBAL    |     103 | TAXI AEREO VALE DO MADEIRA                                                                                                                     |          |              23 |   674850.00 |      0.08
 GLOBAL    |     104 | SHEKINAH LOCACAO DE VEICULOS EIRELI                                                                                                            |          |             109 |   673984.89 |      0.08
 GLOBAL    |     105 | VALOR LOCAÇÕES EIRELI - ME                                                                                                                     |          |             150 |   672308.62 |      0.08
 GLOBAL    |     106 | ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMÁTICA LTDA-EPP                                                                                |          |             136 |   672285.00 |      0.08
 GLOBAL    |     107 | AGENDA EM FOCO                                                                                                                                 |          |              37 |   672000.00 |      0.08
 GLOBAL    |     108 | Claro NXT Telecomunicações S.A                                                                                                                 |          |            3571 |   671781.69 |      0.08
 GLOBAL    |     109 | CAMPUS COMUNICAÇÃO E MARKETING LTDA                                                                                                            |          |              20 |   668680.00 |      0.08
 GLOBAL    |     110 | VIVO TELEFONIA BRASIL S/A                                                                                                                      |          |            1346 |   661935.85 |      0.08
 GLOBAL    |     111 | CONCEITO COMUNICAÇÃO INTEGRADA LTDA                                                                                                            |          |              34 |   661259.50 |      0.08
 GLOBAL    |     112 | 3FRONT COMUNICACAO LTDA                                                                                                                        |          |              39 |   659000.00 |      0.08
 GLOBAL    |     113 | 063 - 311 SUL - CASCOL COMBUSTIVEIS PARA VEICULOS LTDA                                                                                         |          |            3137 |   653770.88 |      0.08
 GLOBAL    |     114 | Iza Carla Silva Santa Brigida - ME                                                                                                             |          |             150 |   647376.29 |      0.08
 GLOBAL    |     115 | IMS SERVIÇOS EIRELI                                                                                                                            |          |              21 |   639897.90 |      0.08
 GLOBAL    |     116 | IMPACTO COMUNICAÇÃO E MARKETING LTDA ME                                                                                                        |          |              47 |   634930.00 |      0.08
 GLOBAL    |     117 | BLITZ PRODUÇOES DE EVENTOS LTDA                                                                                                                |          |              38 |   629246.80 |      0.08
 GLOBAL    |     118 | Vitória Terra Comunicações LTDA                                                                                                                |          |              37 |   627523.17 |      0.08
 GLOBAL    |     119 | EVERSON VIANA TAVARES STUDIO FOTOGRAFICO                                                                                                       |          |              31 |   626940.40 |      0.08
 GLOBAL    |     120 | CARLOS MOREIRA CONEGUNDES 489.909.226-15                                                                                                       |          |              45 |   623100.00 |      0.08
 GLOBAL    |     121 | HÉLIO PEREIRA GOIANO-EIRELI - ME                                                                                                               |          |              35 |   621500.00 |      0.08
 GLOBAL    |     122 | SERVFAZ SERVIÇOS DE SEGURANÇA LTDA                                                                                                             |          |              72 |   620355.98 |      0.07
 GLOBAL    |     123 | ANIMAÇAO PROMOÇOES E PUBLICIDADE LTDA                                                                                                          |          |              30 |   615700.00 |      0.07
 GLOBAL    |     124 | Adm. Assis                                                                                                                                     |          |              33 |   609835.18 |      0.07
 GLOBAL    |     125 | PARLANET WEB E TECNOLOGIA EIRELI                                                                                                               |          |             793 |   607833.33 |      0.07
